ztfname,ra,dec
ZTF19acigkma,287.0872897,48.4371598
ZTF18abgosbg,287.1689769,78.4776265
ZTF18ablwrmh,287.2264889,67.811355
ZTF20abpglei,287.3120805,41.0530081
ZTF20aasiwcu,287.335398,50.2702944
ZTF22aanjimh,287.3466921,71.8377602
ZTF21abegynu,287.394377,28.9541177
ZTF20abrdvpj,287.4945796,69.1549778
ZTF20aaymbjk,287.5295892,40.0093704
ZTF21abhtlrj,287.599852,77.8070759
ZTF20acedqji,287.6060033,47.6673295
ZTF19abhphah,287.607787,50.5705493
ZTF18absiymj,287.7008002,36.63161045
ZTF23aafqzkn,287.7849187,45.1244564
ZTF22abahblc,287.8707426,-17.1854474
ZTF20abwaoey,288.0706649,56.4840701
ZTF18aatrllk,288.22431,50.4011806
ZTF22aauxpfb,288.2563985,-16.2597558
ZTF20abazekd,288.3943386,42.0240232
ZTF19aawlnlq,288.5133812,-23.2105008
ZTF21aarskup,288.5429456,65.8924048
ZTF21abqgbau,288.6299032,-21.319339
ZTF22aakynop,288.6670929,35.4474273
ZTF22abmtwml,288.6911132,33.9627645
ZTF23aalawrb,288.7447293,-22.2067939
ZTF19ablusdf,288.7843208,42.0620227
ZTF22aauiabm,288.7995425,-23.5602057
ZTF20abarsvz,288.8418409,79.1783578
ZTF21abzxxic,288.8461849,-21.9789741
ZTF20abafzxx,288.8995899,53.3393018
ZTF20acjlkpe,288.9194117,55.6646597
ZTF19acgemzm,288.9958668,41.2667852
ZTF21abgcgem,289.0496377,45.148498
ZTF22abfwihc,289.1199598,41.889304
ZTF21abkkmxi,289.2904818,37.998366
ZTF19acgqjln,289.3109145,79.3080362
ZTF19abrvagn,289.312104,-16.7468304
ZTF22aarrbne,289.337531,43.3615852
ZTF22aamfvrs,289.377534,65.8338149
ZTF22abhencl,289.433622,-7.1146397
ZTF22aaliywk,289.5259669,66.9837136
ZTF23aaejvro,289.7076425,52.8675743
ZTF19acihgng,289.8936601,61.8468365
ZTF23aagmbuf,290.0774503,72.7633928
ZTF20aanadlu,290.2840253,43.3286262
ZTF20aazwuin,290.32933,43.0165113
ZTF20aavtdxj,290.3922702,46.9623245
ZTF22aalrcmn,290.4110387,-14.6949896
ZTF22abbmgne,290.8097173,41.9362622
ZTF22abhxptt,290.9586168,44.2640089
ZTF20achksbc,290.9817103,67.5700716
ZTF21abyvglm,291.1408545,62.9008826
ZTF20acpjino,291.2836998,42.1639346
ZTF19aayqait,291.4676876,40.8139685
ZTF19acxzafe,291.468339,82.9431097
ZTF22aavqlzi,291.6109035,-21.206315
ZTF21abqfpsc,291.6436571,-26.3474942
ZTF20abuojuw,291.7494774,41.7885302
ZTF19abtnftd,291.7504346,47.9348474
ZTF19abglmpf,291.8130385,43.9095293
ZTF18aaupmks,291.9115581,61.9472248
ZTF20aaxndzx,291.9915078,63.537609
ZTF20accagnf,291.9958906,36.3496225
ZTF21abouexm,292.0488442,47.1922754
ZTF20abgbiet,292.3243108,-22.7268922
ZTF21aatlbsi,292.3471161,74.078169
ZTF21abuyyxi,292.4826435,-23.9213675
ZTF19aclkbqc,292.5512173,48.1462891
ZTF19aceidtc,292.624998,-0.4709512
ZTF18acacnmr,292.7206021,40.8564754
ZTF18acmvcme,292.9667961,39.190582
ZTF21aaobcrz,293.0212262,79.2261172
ZTF18abiybfq,293.0301978,0.378842
ZTF21aazsylk,293.0611256,79.5406034
ZTF19aawrumx,293.3743339,67.5066263
ZTF20abdxyae,293.3843988,54.5499563
ZTF20achyvas,293.4146308,39.388882
ZTF18abnucig,293.4166639,39.3892838
ZTF23aakmqlj,293.4416465,41.3226703
ZTF22abivfmg,293.6506634,-26.9000689
ZTF20abpscln,293.8231524,78.1703302
ZTF21abwqopp,293.8331164,61.621685
ZTF18abxygvv,293.8462084,64.7584668
ZTF21abousyu,293.894,53.250381
ZTF19acjtkha,294.0189531,37.239105
ZTF19aavissk,294.3337558,39.6665919
ZTF21acjcrzd,294.4804943,41.4909458
ZTF22abgdjwt,294.5508032,-16.296693
ZTF19aapbgmp,294.5708454,51.1852868
ZTF19abexfad,294.6258201,-6.4683436
ZTF20ablagfg,294.8459257,-18.0296189
ZTF18abdcudb,294.9705514,47.9367404
ZTF18abywcnl,295.0282886,66.8848009
ZTF20aazpapu,295.1953791,48.6056084
ZTF22aaluvun,295.2872794,42.1777975
ZTF19abmylxw,295.3320225,51.8165756
ZTF22aajpzwm,295.3653828,51.2627318
ZTF22aaettxg,295.3776729,53.5377794
ZTF21abqzays,295.3835636,0.6393306
ZTF20abmxtnh,295.410248,42.620347
ZTF19acqmwtg,295.4777439,-20.1681545
ZTF20aanafck,295.5037337,41.662331
ZTF21aaoqvzv,295.8439993,43.16416
ZTF23aajfoed,295.8500731,51.5419834
ZTF20acdnmpv,295.8702009,65.1926946
ZTF22aayobas,296.138867,4.445829
ZTF23aaicbmc,296.1393435,5.3582597
ZTF19aaxnlps,296.3858398,-15.515961
ZTF18aboqykf,296.4205793,66.5082493
ZTF19aatudsq,296.4606572,-6.3127847
ZTF20abelnha,296.5114683,70.018862
ZTF22abfbwvh,296.7700831,-24.0880233
ZTF23aakmsiy,296.8476576,43.8648726
ZTF21abdonkp,297.1489092,-12.8182294
ZTF19abwaohs,297.3538455,62.5189355
ZTF21abourqt,297.4016784,42.2398063
ZTF20acvbcrd,297.4501299,75.6900445
ZTF21abimejj,297.4929581,55.9270294
ZTF21abljmmv,297.505594,-20.1646746
ZTF19aaocbes,297.5182178,71.973598
ZTF22aaxtysg,297.6316739,53.3148416
ZTF20abcwuwg,297.6444665,2.0168548
ZTF20achfdib,297.6550425,10.5807481
ZTF19aavivbl,297.6781844,53.4795271
ZTF23aafrhew,297.6853689,57.5540819
ZTF18abfdupq,297.70033,64.9230348
ZTF22abmcnmz,297.7640456,49.7858803
ZTF19acgemqj,297.7699904,53.5639334
ZTF21achaubw,297.8096506,-7.0965696
ZTF20abkfhzy,297.9609083,42.5937452
ZTF18aawlxls,298.0459372,50.7764053
ZTF22aawuwfd,298.08052,8.2759542
ZTF21achaudk,298.1339443,-10.1623468
ZTF21acdajtx,298.1942504,50.5465789
ZTF21acbpdlz,298.3818505,-22.7994501
ZTF20abjxrhg,298.4385437,58.3903838
ZTF20aauqtcp,298.4853036,2.0682416
ZTF20abqmtsh,298.5109603,49.9378172
ZTF21aanswls,298.586201,1.5848968
ZTF22abfvibh,298.7568958,-21.099274
ZTF22aapenmy,299.1112428,-16.3696135
ZTF21abhwnvw,299.1386256,-11.4672051
ZTF19aaphkxx,299.2132708,61.6594067
ZTF19aavitlq,299.255817,50.1786047
ZTF19abyflzw,299.5195569,56.0653355
ZTF21aavhsdw,299.9747931,12.3853631
ZTF20acqikeh,300.013693,10.1511739
ZTF19abxfunp,300.2896558,50.8601066
ZTF23aanukvi,300.6351697,-5.0880331
ZTF23aapxyaj,300.6944455,-2.575103
ZTF19abhdqlq,300.8862788,-8.6101337
ZTF20acjzzyr,301.0172675,49.9544574
ZTF20abbpory,301.0337906,71.0363506
ZTF20abkrwdu,301.1243238,9.3334347
ZTF21aaskyvp,301.1454863,51.7283755
ZTF21abfqvjb,301.1999624,-3.5409992
ZTF21abiyyob,301.2063679,-17.5217922
ZTF21abvrfsr,301.3606218,57.1668885
ZTF22aaveqbx,301.3937989,9.6826647
ZTF21aauzzny,301.405302,0.1645198
ZTF19aciubnc,301.5194995,54.9579409
ZTF19abiahik,301.52572,8.1523371
ZTF22abobhmn,301.7086601,66.7556883
ZTF20aanaeev,301.8704255,51.870811
ZTF22abfutmm,301.8811014,2.2836725
ZTF22aavdiim,301.9324768,-5.7028973
ZTF21aaxzczy,301.983665,58.7016614
ZTF20abqqwui,302.1029871,-18.2481014
ZTF22aamgjba,302.1234195,61.6372173
ZTF23aaicagr,302.3468259,5.1321635
ZTF20aanaibf,302.4113523,62.5585525
ZTF21achptrd,302.4113674,52.7807363
ZTF21aaxzdxd,302.4925747,1.2193556
ZTF21aazfkyj,302.5212282,-19.9822694
ZTF20abysqxw,302.6292606,-16.85967
ZTF22aadfecx,302.7479456,86.4928753
ZTF21abdveqn,302.9080688,5.1866636
ZTF19aassqix,302.933281,7.8729853
ZTF22aattwsv,303.3356589,-21.8082104
ZTF19abyreuq,303.4987954,-23.5936356
ZTF23aaekkai,303.5116083,18.4021473
ZTF19abcyqpk,303.7830058,-8.4572429
ZTF22aajsbbl,303.9823449,86.0249435
ZTF19abmzmom,304.0624503,-18.4936928
ZTF21aavutkm,304.2789693,-12.0946382
ZTF19aapqrsh,304.2988689,5.2778201
ZTF22aauerwh,304.4434469,0.4316221
ZTF21acftror,304.4781044,3.2324965
ZTF22aaksdvi,304.4966376,-6.3000889
ZTF21acowrme,304.4984375,-6.2988704
ZTF21aaxbgul,304.5259729,-2.1803217
ZTF20acgyvgs,304.5531699,7.5077555
ZTF22aabgcuk,304.8393712,58.3709792
ZTF20aayubpi,304.9866149,49.9056404
ZTF20aauqrpe,305.0605252,16.609026
ZTF19acitnck,305.2949517,2.8080036
ZTF19acazaug,305.371862,59.7406496
ZTF22aaxnxer,305.6199846,-14.7090173
ZTF20abqkmlp,305.7688295,-5.2517089
ZTF22aasxakz,305.7985072,8.1850677
ZTF22aakoxtx,305.81654,20.2160843
ZTF20abeglzu,305.8863229,19.7111283
ZTF19abpmetl,306.0934032,15.4621772
ZTF22aaiiikj,306.213094,-15.8341179
ZTF20abkhjdq,306.2253218,-21.6899368
ZTF23aaekiqe,306.2945154,5.2568177
ZTF21abflnze,306.3505602,-22.7197787
ZTF22aamzzjw,306.4385635,79.5127191
ZTF21abqmguf,306.5033042,-12.7419496
ZTF22aawavtx,306.503846,61.8059061
ZTF22abcnzmv,306.5070081,-27.0527989
ZTF18acbwymh,306.8062958,1.4581349
ZTF21aaxzkfe,307.1011752,2.0189991
ZTF18abhpzig,307.1482246,25.7357353
ZTF19aatvkrn,307.4205133,2.3853959
ZTF22aasycgf,307.4543026,-2.0280948
ZTF20abfklsy,307.4830624,8.6455677
ZTF18abtvhef,307.7231396,-26.5179165
ZTF20acovdho,307.7288567,19.337945
ZTF22abqbljk,307.8603721,-1.9785926
ZTF19acrcupt,308.0138776,59.8085842
ZTF18abebzog,308.077714,58.1985232
ZTF18acbwiic,308.0832103,12.4764485
ZTF19abixauz,308.1060708,0.6371603
ZTF21acqdedy,308.1417893,65.6400999
ZTF21achaxze,308.3786594,-8.8912654
ZTF21acdykpb,308.4611165,14.8807504
ZTF21ackmfgz,308.5823251,-16.2323729
ZTF22aaspesx,308.6594397,11.4461628
ZTF19acfduxa,308.667282,-27.5662471
ZTF21abmfrad,308.7741836,3.4381523
ZTF21abrskvb,308.9457661,5.4590898
ZTF21abwxext,309.3493541,55.0786289
ZTF20abgjbpj,309.4409805,69.9189579
ZTF20abirxmf,309.6517445,-18.6716824
ZTF21ackmlae,309.778611,0.0475368
ZTF18abwuqcw,309.8699862,-13.132958
ZTF18abjgyyr,309.9164273,13.1357546
ZTF20acpbnzr,310.0381121,-14.1821122
ZTF19acctpgd,310.082349,-11.1515725
ZTF19abxfeln,310.134673,1.818224
ZTF20abtzhfc,310.1566215,-3.5216572
ZTF19aavvozj,310.3146463,16.18421
ZTF22abahzeh,310.3653254,-12.5651353
ZTF19acbkczc,310.3759968,13.0730392
ZTF23aakidwn,310.4858212,-8.5987487
ZTF18acceprh,310.4962706,-19.1432811
ZTF20abkhibz,310.5457174,-22.1185167
ZTF22abobobs,310.6109121,7.5787448
ZTF23aapybpc,310.6359876,-3.9502443
ZTF19abdkbwy,310.6737241,-20.9322774
ZTF20achwpvs,310.7324726,5.852408
ZTF19aayveer,310.765107,25.0052276
ZTF19acfecsg,310.7860424,5.6494051
ZTF19aavaikm,310.8088803,7.5464538
ZTF21abjrptn,310.9254649,5.3207794
ZTF20abcgjvq,310.9344846,-1.2380653
ZTF23aafarif,310.9618136,-1.8776997
ZTF23aaenlby,311.0637575,17.9247628
ZTF20abpuijn,311.2117797,-7.0826878
ZTF21achutuk,311.27766,-25.731905
ZTF20abwkqxd,311.2996436,69.4088772
ZTF20abmarcv,311.3209198,7.1134512
ZTF22abfvjky,311.3596577,20.3438035
ZTF19abqimia,311.397513,-8.0519651
ZTF22abdyjqu,311.4244085,-10.6761932
ZTF22abgiayt,311.4358248,-12.0764889
ZTF18abjhack,312.091951,25.7388072
ZTF20abewogd,312.0956334,83.0776026
ZTF21acjcwyn,312.4690696,3.3414129
ZTF20abwavab,312.5096155,29.7073316
ZTF18abtvgxv,312.791649,-24.894065
ZTF22aaycdbt,312.8774066,-20.1702927
ZTF21abyvjeq,313.0487903,-1.5931167
ZTF22abfjlue,313.0712327,32.1861584
ZTF22aalsbwt,313.0987746,-17.6547415
ZTF22aahfuaa,313.1133165,-5.688337
ZTF22aajjlin,313.1799005,-7.2523598
ZTF22abfuyqr,313.245407,-6.3189711
ZTF20achptde,313.5793907,9.1580644
ZTF19aasszud,313.6360241,-5.756954
ZTF19acbpqvc,313.874223,22.124068
ZTF22abnmpwx,313.9578523,0.3739114
ZTF21abcrhbt,313.9852283,10.4369931
ZTF22abnfsjo,314.0004637,17.8037548
ZTF18accpjrx,314.1267481,26.6004236
ZTF20actrwym,314.1441217,-0.17636
ZTF22aaorbxb,314.188514,4.2516781
ZTF21abccplz,314.1900803,33.1186305
ZTF21acajcyb,314.3260934,-15.2536403
ZTF19abqirpa,314.3542911,-17.4756421
ZTF19aaxhysx,314.4323198,-7.7168282
ZTF18abskove,314.7906073,-14.2630685
ZTF19abqjypm,315.0117921,-14.3647075
ZTF20acpiywu,315.0458685,-4.0670553
ZTF19abrsuah,315.1615645,-16.8194798
ZTF18abadjhx,315.205249,9.5245119
ZTF18abxdkni,315.2703718,31.0373031
ZTF18absspcp,315.3012031,14.4854141
ZTF20abnlsww,315.4392871,-17.5757548
ZTF19abotfag,315.4678038,-13.7511111
ZTF21abmpnui,315.5517189,-20.6428244
ZTF18absnqyo,315.584347,19.9628212
ZTF18acbwppb,315.6235918,-6.6498562
ZTF21abvtfxn,315.6985775,-25.8998821
ZTF22aarwpcf,315.8255033,-14.4155932
ZTF21abhvquj,315.8633362,-15.3261862
ZTF20abyfgri,315.8963596,-0.1728787
ZTF20abypkpz,315.9341612,7.2945256
ZTF21abczuub,315.9448243,-0.9601324
ZTF18abulkrl,316.1598955,57.969185
ZTF19abfhszx,316.2139327,-22.0410326
ZTF21abrxwvv,316.2511717,-5.6150849
ZTF20abzjads,316.2574489,8.2738777
ZTF19abdjwtv,316.3748192,-20.8523948
ZTF19acgfowd,316.394889,-20.2468008
ZTF23aaoanrl,316.4046293,8.5053152
ZTF19aatvljp,316.5338063,14.9817162
ZTF18abjqmqt,316.5400679,70.3523485
ZTF19abqqcyo,316.5647695,-7.4198502
ZTF19acgjuua,316.5967543,-8.6828374
ZTF20abtfnpl,316.9241336,8.3678384
ZTF20abkhhjn,316.982478,-25.6613491
ZTF21abaaipx,317.3180359,5.8261309
ZTF21abothvq,317.3221803,-6.8140295
ZTF21abvrpgs,317.3763574,15.592555
ZTF22aamgkdw,317.3807358,-7.0298836
ZTF20acdafau,317.4522305,15.1486469
ZTF20abrgyhd,317.5219729,8.0540269
ZTF19aargqez,317.7028346,4.3455771
ZTF21abienbe,317.7103885,5.0711732
ZTF19acrddcz,317.7165065,-16.2812621
ZTF21abjhxqg,317.7719944,13.078724
ZTF20absfrbq,317.8016597,4.8391505
ZTF18acavnyd,317.9937966,-0.2181864
ZTF18abtjpoy,318.0403077,-8.4616605
ZTF19aaarhtg,318.1013595,13.004712
ZTF22aaudftc,318.1133326,-5.1669693
ZTF18acbblui,318.2857486,-20.7107015
ZTF22ablxcrh,318.2908053,12.8433689
ZTF22abcovpw,318.4178259,-10.7657423
ZTF22aaijrcl,318.4458848,-5.8177556
ZTF19abjflrn,318.4928453,14.7868799
ZTF18accpjkb,318.5836262,21.5435708
ZTF22abbausm,318.6212385,-9.0476159
ZTF19aatvlfl,318.6283048,7.8282052
ZTF21abvbmqp,318.7534999,21.9100654
ZTF18acaexmi,318.8094997,2.1922038
ZTF18acdwohd,319.0474102,11.9462168
ZTF21aaqqwln,319.0668327,5.246632
ZTF22aauhism,319.2282965,79.2497455
ZTF21acaujtc,319.2518801,-17.8483196
ZTF20accodxy,319.2612882,-9.0426475
ZTF22abddvec,319.2902443,6.5975454
ZTF21abpland,319.4265386,-20.0285527
ZTF18acbwtnh,319.643379,2.4226966
ZTF22abmucza,319.6560085,-25.5448601
ZTF21aazfmxb,319.7889205,35.8364015
ZTF19aazpkyv,319.8718663,30.0065762
ZTF19abfpupe,319.9150583,-13.74769
ZTF21abrjvhz,319.9586028,-24.0168362
ZTF22abmcezf,319.9821307,-6.437453
ZTF20ablqbvc,320.3118633,1.2416697
ZTF19aatvvvu,320.4785642,30.1509006
ZTF22aasyitj,320.495709,-25.7169148
ZTF19abzkexb,320.5502702,11.5601463
ZTF19aatvmbo,320.5592655,5.7884186
ZTF19aaxibby,320.5902284,-12.8135983
ZTF19aaslzjf,320.6262884,65.81348355
ZTF22abfviis,320.6347787,3.702006
ZTF19aatvlxl,320.7049626,0.5026876
ZTF21abecngr,320.706141,-20.1184711
ZTF19acjurot,320.8533746,-17.7201266
ZTF20abmapla,320.8757208,-7.6789212
ZTF21aazmyfq,320.887435,-10.572779
ZTF20abxjefm,320.9012678,13.8174932
ZTF23aafxfeu,320.914146,39.5809336
ZTF21abicckd,321.3717475,-22.9442106
ZTF23aapmokr,321.4539145,23.5294806
ZTF19aatvlym,321.4721905,0.4146363
ZTF23aanpyuy,321.4870076,-9.0309228
ZTF23aaiuzpc,321.5055037,-3.7982103
ZTF21achupwa,321.5146617,10.4059293
ZTF18abukmty,321.5265122,24.0458044
ZTF20abyppuk,321.5916002,26.5205329
ZTF18abwwfyo,321.6966319,-4.7928148
ZTF22aaynpda,321.7322932,-7.0169486
ZTF21abuwmgy,321.7823747,4.0576113
ZTF18abmaewl,321.83242235,15.7766736
ZTF22abfviaz,321.8475918,4.3322198
ZTF22aaqlfwe,321.9097949,0.5705288
ZTF19acbpnii,321.9724065,-24.6089888
ZTF22abfvxlz,322.0363718,-0.2084397
ZTF21ackbhmm,322.2663828,-12.8506163
ZTF21abtgbwr,322.2941228,6.1601482
ZTF21abcrhpk,322.3669059,4.8874923
ZTF19abhpvfq,322.3757527,-23.1153921
ZTF21abrotmc,322.3869913,8.0791451
ZTF21abephjt,322.4024809,12.9162647
ZTF18abulemm,322.7315159,8.7959618
ZTF22aamglev,322.7688723,-11.9591027
ZTF22abngjlt,322.8628841,3.932492
ZTF19abhhocz,322.8670882,-6.0239579
ZTF19abeggfi,322.8848039,-27.2621614
ZTF21abbliav,322.8865315,11.1489357
ZTF18acbwtmf,322.8908749,23.0146811
ZTF20aazewcq,322.9487737,-1.0391094
ZTF20abkcril,323.0400869,13.8189213
ZTF21abhthvj,323.051471,-10.4106315
ZTF22aazgmum,323.1718691,-7.2238379
ZTF21abvrlup,323.1998116,-8.4798703
ZTF22abdxjhr,323.2190594,-6.1785311
ZTF22aaxomex,323.2754545,9.7240087
ZTF19acudiph,323.4033953,14.5754664
ZTF19aazlprb,323.4069855,-27.7875053
ZTF21abrlslx,323.6170325,10.3443583
ZTF20abegoix,323.6540296,62.3723889
ZTF22abkdzvi,323.7470211,-10.8296311
ZTF22aaijrul,323.9633883,10.8519934
ZTF21abhrepm,323.9664952,47.575616
ZTF22aakbzzl,324.0132286,-8.1939746
ZTF20abgakbv,324.0732032,25.9875528
ZTF21abbtgsa,324.2466476,-1.5968164
ZTF22abbtqmf,324.2770119,0.6447366
ZTF20abjxwga,324.5457134,6.7410294
ZTF19aazlsfj,324.6165097,0.5466935
ZTF22abmcfrc,324.643262,28.2608307
ZTF21abvtikp,324.6451329,-18.3690914
ZTF18abmnrgb,324.7212089,31.7374946
ZTF20aaxxhib,324.7282243,32.8353222
ZTF21abaputv,324.7311709,34.2052976
ZTF21abfflmp,324.7445477,22.672633
ZTF20abqgzhh,324.8532031,5.5729418
ZTF22abttupc,324.8549223,0.8209577
ZTF19abugzfy,324.8602059,14.8716691
ZTF19abkbkyb,324.8940097,8.8801477
ZTF19abkbkxy,324.9066223,8.9443499
ZTF23aapthmh,324.9079276,-14.2315196
ZTF18abmrhom,325.0470801,21.5584436
ZTF21abizmnw,325.0485939,-15.9783773
ZTF22abvyljf,325.0668789,-9.4313646
ZTF20acuiuvw,325.1161286,4.5549047
ZTF22aaudeny,325.1713597,-7.515008
ZTF21abcnsaa,325.183946,-14.0378336
ZTF21abrapmf,325.2376417,-22.1050175
ZTF19aayckwk,325.3127949,-9.6680103
ZTF22abniami,325.3196356,34.5152574
ZTF20abkhtbc,325.404002,-26.5922414
ZTF19abajuqh,325.4425516,7.2025236
ZTF22abqpflu,325.5544848,-19.5421575
ZTF22aasyrmw,325.5576187,25.7273892
ZTF22aalsabr,325.7714377,-17.5454695
ZTF21acempzi,325.7724997,-17.5440867
ZTF21abflmkk,325.7772516,-4.0446052
ZTF19aasmftm,325.9004479,77.8314705
ZTF19acihlft,325.9726731,-10.1839926
ZTF19acbqzvu,325.984178,33.5738194
ZTF20acpjfln,326.0841006,8.6234968
ZTF19acxyzcq,326.2535886,9.1238532
ZTF20ackitai,326.3383554,2.9299682
ZTF19aawfely,326.4614841,15.1090903
ZTF21abywdxt,326.503592,21.9625822
ZTF22abihtsn,326.8115916,24.9225075
ZTF20abmcrae,326.8184923,10.2398903
ZTF23aaptflh,326.8334932,-26.534459
ZTF20abrhlfb,326.9609255,-11.867871
ZTF22abnmpty,327.096127,6.8360897
ZTF18aczzrkn,327.1207801,28.2132171
ZTF21abmgxyu,327.2382426,-9.0710627
ZTF19acftaml,327.2575563,1.1750179
ZTF20abqlawg,327.3171419,7.1744259
ZTF22aakitdm,327.3822258,34.892107
ZTF21abwxaht,327.3836261,26.852506
ZTF20acnwjwp,327.4374071,22.6790677
ZTF23aamfmqm,327.493488,14.1568488
ZTF22abfvvpv,327.5379303,-19.6593578
ZTF18acswtoq,327.5467483,-3.6923223
ZTF19abuhlxk,327.6581566,36.4569834
ZTF21ablvtrn,327.6582899,-8.6214887
ZTF19aaxolvo,327.7345549,-9.2684536
ZTF21abvhxyk,327.7964789,-7.2445911
ZTF18abvwstm,327.820308,-14.4602274
ZTF21acehvay,327.8737873,26.4824669
ZTF22abipidm,327.887214,22.1465606
ZTF22abfvzqg,327.9771554,-3.8984877
ZTF21abpviss,327.9812828,-21.6646755
ZTF21abmwgdf,328.027291,-24.8426597
ZTF18abakjgq,328.0789685,44.2440501
ZTF22aaymjam,328.1193204,13.4733567
ZTF20abkdpsy,328.1238019,42.9068169
ZTF20abwcnhm,328.1597676,7.2307132
ZTF20acbnwyb,328.1815056,34.3779473
ZTF18abvbpku,328.4039667,7.2351673
ZTF19ababigc,328.4088938,-7.3243865
ZTF21abrylwg,328.446643,17.1708728
ZTF18abnygkb,328.5000195,8.1147153
ZTF19abrsssx,328.5210529,-16.1594872
ZTF20abgbfyk,328.534489,-20.7115947
ZTF19acxzdht,328.5345954,22.295471
ZTF21abybnni,328.5653846,-8.6155979
ZTF19aanyuyh,328.5960055,15.1569747
ZTF18abntsgz,328.652126,18.1155594
ZTF22abolsys,328.6587287,26.4067912
ZTF19aawscnp,328.6780901,-8.2186119
ZTF21acfccil,328.6838898,-13.0854739
ZTF21acfcgnk,328.7053312,-14.8928872
ZTF21acpxocd,328.751922,-13.6104269
ZTF20actlvpy,328.8010737,-11.323235
ZTF19abioohk,328.8125059,-12.1490832
ZTF19aawfcgp,328.9918312,27.8990062
ZTF20abahhml,329.1664101,41.9070583
ZTF21abmqpja,329.2398967,-18.3508043
ZTF22aalqzkz,329.269514,22.0716379
ZTF19acrdcwh,329.2824113,-14.9667772
ZTF20accovje,329.3534853,18.0431167
ZTF20acgzjje,329.3585214,-19.8300844
ZTF22aamrhna,329.3884711,-7.7389255
ZTF20acnwgtl,329.4202288,-5.6701641
ZTF20abgbdeh,329.444938,-19.9784851
ZTF21ackbbfs,329.5135439,-18.1716069
ZTF19abattvp,329.5478993,-11.4497716
ZTF21abxjcdc,329.5515557,-11.4728912
ZTF19aazdcmj,329.5640464,-13.1354763
ZTF22aarwtqp,329.5681271,22.3632059
ZTF21abhtkiy,329.6984798,-17.3189013
ZTF22abbtjlb,329.7232664,-22.2057736
ZTF18abnxhmc,329.7575291,11.1036758
ZTF21abvgouw,329.7787592,16.8437382
ZTF21abpldky,329.8189219,-7.2358354
ZTF21abjvtxq,329.8275434,44.1278083
ZTF19aawblge,329.9233742,66.1868321
ZTF19abdjsss,329.9539983,-27.1512678
ZTF20aclwowi,330.0509892,-18.2266085
ZTF18abiinnl,330.1737731,19.6661178
ZTF19abuonnx,330.2523276,20.6988411
ZTF20acpjcoe,330.2566917,-1.1513614
ZTF18acaipdc,330.2644543,7.7960779
ZTF18abcoxmc,330.2837925,20.0510337
ZTF21abvrrmy,330.3270482,38.9649545
ZTF18abxyudf,330.3568071,10.6486841
ZTF22aaxfqka,330.3697659,-13.3991331
ZTF19abqqmui,330.4135908,6.3176814
ZTF22abfxwkm,330.4427473,-17.8727926
ZTF22aakzred,330.4670583,-10.0746201
ZTF21acirmcv,330.5873364,-11.4762618
ZTF23aaqacda,330.6495468,0.5160599
ZTF19acpmuwu,330.666936,36.4617676
ZTF21acphsgr,330.7072465,-13.8012386
ZTF21abtfogg,330.7172207,3.3727377
ZTF21abwxhje,330.7459353,-16.4773164
ZTF18acbwxou,330.7531005,14.8723444
ZTF19aanyubf,330.7812174,36.6424404
ZTF20ackkejs,330.8530777,0.5887831
ZTF21abqsxjs,330.911023,7.3032476
ZTF20acnsinb,331.0112069,3.2848277
ZTF20aclwwhz,331.0112667,3.2848459
ZTF19ablnnqe,331.0179266,-10.9585657
ZTF22abtigbk,331.0206132,8.6882125
ZTF20achadaa,331.0285528,-19.685721
ZTF22abxmdxh,331.0293931,0.5856338
ZTF21abmwghp,331.1001517,-23.5773487
ZTF22aayrxbb,331.1183449,13.2356297
ZTF21acbuwgu,331.1592263,-20.2385851
ZTF22abmvmyh,331.2017833,-6.342512
ZTF20acmzoxo,331.2053294,16.8566372
ZTF19acbrtbh,331.2401269,2.387285
ZTF20accoccp,331.2632503,-9.0242748
ZTF18abbodly,331.4056129,44.8376745
ZTF22aallgci,331.4117636,-10.6792993
ZTF21aaygkfw,331.4259809,34.6803428
ZTF19abkeuto,331.59587835,0.67286595
ZTF21abkkuja,331.6270659,9.7229364
ZTF20abtnpwt,331.6348341,7.6247857
ZTF21abfqisi,331.6748576,27.4534727
ZTF23aampyvc,331.6819238,40.7834282
ZTF18abmjcbs,331.7366674,51.40727005
ZTF20abnmahn,331.7447467,13.033309
ZTF21abhttll,331.7734843,12.3154554
ZTF21abvtuir,331.7776258,-20.5734147
ZTF21abbxkzg,331.8738749,3.096863
ZTF19abdzehg,331.9069148,22.0611382
ZTF20abxcycq,331.9685037,-10.5589213
ZTF22abmqepu,331.9949458,7.1353718
ZTF18acdfpne,332.0589671,-25.0615023
ZTF22aajsqdv,332.0827267,41.2528498
ZTF18abjrfqx,332.0974327,11.3793003
ZTF22abccfni,332.1635453,-10.826021
ZTF18acarupz,332.2071489,38.1513505
ZTF20acxlaih,332.3199829,4.7173319
ZTF19abdyawn,332.3417448,44.974972
ZTF21abcgrcj,332.4004287,32.5676896
ZTF22abqqepp,332.4345896,9.1757098
ZTF22abfwthv,332.4933198,-7.5663877
ZTF22abnqpwe,332.5210456,-7.2546131
ZTF22abbtmdv,332.6282768,0.0357781
ATLAS21bnhw,332.65860833333335,45.82325555555556
ZTF20acuwwcx,332.7796101,-13.9629318
ZTF22aaspijs,332.7960521,-0.0382554
ZTF22aaznbmz,332.8408713,29.983909
